5.023055909041831, 0
5.074650217075455, 1
5.023799158285608, 2
5.103770195548375, 3
4.9618777573112505, 4
5.034662573767126, 5
5.309427084895332, 6
5.110806361730762, 7
5.228412107694001, 8
5.382405118853874, 9
5.1869037053290725, 10
5.272426691369128, 11
4.992636897132457, 12
4.898240275974055, 13
4.668847553149007, 14
4.491977253871934, 15
4.285857422853337, 16
4.104868726320673, 17
3.8777389611316786, 18
3.6446736921647145, 19
3.373542373003346, 20
3.166086404332872, 21
2.8616386377270424, 22
2.5206988641693977, 23
2.3951366392977658, 24
2.187347406840113, 25
1.9762522443629476, 26
1.8664720964257997, 27
1.7549498415902782, 28
1.5526815720237777, 29
1.3003999917734261, 30
1.05033055587682, 31
0.7582439084573295, 32
0.6436132172674724, 33
0.36735615183276243, 34
0.13478017732249617, 35
0.00613319000403139, 36
0.0, 37
0.0, 38
0.1628692944043405, 39
0.26989457909603143, 40
0.4905503141800989, 41
0.6884108877274008, 42
0.8989915050859457, 43
1.0067862543508777, 44
1.215298159067517, 45
1.3989730905693019, 46
1.531440258109376, 47
1.7696197363519683, 48
2.055210660816821, 49
2.2322321621954004, 50
2.506655436240008, 51
2.4561377488314236, 52
2.4474974213792287, 53
2.488794641671098, 54
2.4847246307741346, 55
2.445899964587689, 56
2.4084865120984986, 57
2.4957476995767904, 58
2.564928735604534, 59
2.6304479895765223, 60
2.443711508500215, 61
2.317554762828216, 62
2.6044372044678314, 63
2.4064510969943744, 64
2.538771495522797, 65
2.5105111166800915, 66
2.4672204504048296, 67
2.4153066636814966, 68
2.378030813258932, 69
2.6703098681630686, 70
2.4326677858156533, 71
2.517967137668292, 72
2.4268960494219205, 73
2.428756789238439, 74
2.3534640684526167, 75
2.092260023975151, 76
2.1987782557471482, 77
2.4058515339648125, 78
2.297779258462282, 79
2.5619655231362204, 80
2.6950663847329253, 81
2.8522108406448985, 82
2.963858404846027, 83
3.2280829737456287, 84
3.492143977447438, 85
3.6810195358140145, 86
3.3890945701749065, 87
3.232704458662803, 88
3.3700976420282576, 89
3.587589678319788, 90
3.845254904295278, 91
4.137956898535544, 92
4.459342453485919, 93
4.619947750045096, 94
4.717618530675507, 95
4.480004853704168, 96
4.225351196419703, 97
4.017076919732582, 98
3.7932521846835825, 99
4.058934134024227, 100
4.314060667278521, 101
4.126516482605594, 102
3.9319133715053654, 103
3.6317021254184363, 104
3.8207605899513237, 105
3.628823484888516, 106
3.4096226892963237, 107
3.181889715094839, 108
3.017507479180177, 109
2.8629196440805975, 110
2.644977103651824, 111
2.905000250992074, 112
3.095238186568036, 113
2.8682346600638042, 114
2.7337500165651907, 115
2.5046105752176224, 116
2.7579277034470975, 117
2.6698291252817503, 118
2.857651000446037, 119
3.123229501772042, 120
2.9510841900321156, 121
3.058514773455674, 122
3.3180801493317165, 123
3.0097578562396854, 124
2.9007808588361086, 125
