4.8187234506538825, 0
4.9753534694124015, 1
5.25248216240599, 2
4.9907069573843055, 3
5.092671993191096, 4
5.281729956486546, 5
5.197583405830549, 6
4.993369445960564, 7
5.092921435029405, 8
4.9199943721036465, 9
5.001484344383092, 10
5.121703801758032, 11
5.358089788477971, 12
5.162049925430512, 13
5.314267965382189, 14
5.100975697827395, 15
5.229456873490561, 16
5.153527344885079, 17
5.265246025247217, 18
5.120997343754503, 19
4.80821101408465, 20
4.5687209887623395, 21
4.770756825279875, 22
4.882179094344631, 23
4.837139167084857, 24
5.003228055321659, 25
4.816667137333216, 26
4.6305581389330985, 27
4.531058997746017, 28
4.248664876409963, 29
3.940721851250561, 30
3.827916773018369, 31
3.661225204456324, 32
3.3715661010143614, 33
3.083138851947775, 34
2.959981059147817, 35
2.704555107947863, 36
2.4953019355241937, 37
2.302708523449116, 38
2.0965329572250244, 39
1.84286427442801, 40
2.1286812029878175, 41
2.443389066434723, 42
2.539545314423221, 43
2.4802947834744065, 44
2.4918254669110507, 45
2.457632676078006, 46
2.4168310781919997, 47
2.473565902847894, 48
2.3510932259312205, 49
2.494714841570366, 50
2.41706979540452, 51
2.6503610318585014, 52
2.864369437798661, 53
2.998938495188055, 54
3.2362035160733975, 55
3.4509422214709837, 56
3.6560392876366046, 57
3.9073620372333617, 58
4.011056397919493, 59
4.33514576765056, 60
4.590764856201106, 61
4.69909904219837, 62
4.8098491978555, 63
5.008040854789265, 64
5.17769239818691, 65
5.097107225182985, 66
5.047181153783248, 67
5.198974833615573, 68
5.233653615464083, 69
5.349134281960393, 70
5.211124609608204, 71
4.975362220463166, 72
5.162698574021064, 73
4.893929403729811, 74
4.643566715616721, 75
4.738156804758754, 76
4.869058921614633, 77
4.931206600730009, 78
4.755056215260786, 79
4.547950623952569, 80
4.773667074186337, 81
4.971138739034676, 82
4.776171478607873, 83
4.669973081839834, 84
4.863251030196468, 85
4.686490962352739, 86
4.774611980946393, 87
5.038108413106304, 88
5.158418552501263, 89
5.348924623772059, 90
5.187035221202395, 91
5.124639422960196, 92
4.885832558532249, 93
4.7409397965942635, 94
4.955307080153629, 95
4.813779085196022, 96
5.06060926583319, 97
5.201588184324888, 98
4.971265939804586, 99
4.825396299853201, 100
4.69354793663976, 101
4.886287527703741, 102
4.595254518179792, 103
4.322141430626356, 104
4.071125576788528, 105
3.7889419327911087, 106
3.5522605928875572, 107
3.355138548687863, 108
3.1299632007759213, 109
2.9232605041652295, 110
3.1067628535849416, 111
2.8203972019283734, 112
2.7134844959371764, 113
2.6078637499360338, 114
2.4928673181227117, 115
2.735185375945777, 116
2.9184817953753424, 117
3.1184838839663467, 118
2.9825815748895015, 119
2.781214456291329, 120
2.5307475839357054, 121
2.294699602888816, 122
2.4713238599881553, 123
2.6065735110343073, 124
2.3228315687012033, 125
2.05577922549935, 126
1.8259553390239358, 127
1.9530711519418968, 128
1.8307433387824268, 129
2.0984223848756334, 130
2.2544374614020937, 131
1.9508114767064513, 132
2.2029430327715063, 133
2.074167253807184, 134
1.8825417978967434, 135
2.1963650238572154, 136
2.025758557642026, 137
1.9201366949325882, 138
1.5915228694255656, 139
1.380723174906474, 140
1.6354021147903288, 141
1.7484361635782768, 142
1.8755254254346765, 143
1.6943597253287912, 144
1.9234656995203976, 145
2.05588273843325, 146
2.2970059365497226, 147
2.423712738560232, 148
2.541756547250391, 149
2.7025354966168136, 150
2.904281893659931, 151
2.8215714316585943, 152
2.552218086995354, 153
2.869363446070301, 154
2.5602196881875185, 155
2.4295173020275955, 156
2.59820726009317, 157
2.305630791560905, 158
2.1047311621268654, 159
2.2729142039253043, 160
2.5270435998053062, 161
2.7779751416882816, 162
3.111225690843474, 163
3.2646609732135974, 164
3.518951060936585, 165
3.7329837724132786, 166
3.551595768211894, 167
3.7580530466284623, 168
4.086006578226706, 169
4.28949349403821, 170
