Timestamp,Linear X
1715243957.5766015,3.116853991866002e-05
1715243958.0766432,3.116853991866002e-05
1715243958.5766342,3.116853991866002e-05
1715243959.0766377,3.116853991866002e-05
1715243959.5764463,3.116853991866002e-05
1715243960.0765166,3.116853991866002e-05
1715243960.576645,3.116853991866002e-05
1715243961.07664,3.116853991866002e-05
1715243961.5767767,3.116853991866002e-05
1715243962.0767307,3.116853991866002e-05
1715243962.576729,3.116853991866002e-05
1715243963.0766373,3.116853991866002e-05
1715243963.576727,3.116853991866002e-05
1715243964.0767596,3.116853991866002e-05
1715243964.5768006,3.116853991866002e-05
1715243965.0767555,3.116853991866002e-05
1715243965.5778627,3.116853991866002e-05
1715243966.076757,3.116853991866002e-05
1715243966.5766773,3.116853991866002e-05
1715243967.0767412,3.116853991866002e-05
1715243967.576765,3.116853991866002e-05
1715243968.0766838,3.116853991866002e-05
1715243968.5767498,3.116853991866002e-05
1715243969.0767882,3.116853991866002e-05
1715243969.5766797,3.116853991866002e-05
1715243970.076771,3.116853991866002e-05
1715243970.5767326,3.116853991866002e-05
1715243971.0767221,3.116853991866002e-05
1715243971.5766768,3.116853991866002e-05
1715243972.076518,3.116853991866002e-05
1715243972.5764873,3.116853991866002e-05
1715243973.0764694,3.116853991866002e-05
1715243973.5764823,3.116853991866002e-05
1715243974.0765107,3.116853991866002e-05
1715243974.5764995,3.116853991866002e-05
1715243975.0764956,3.116853991866002e-05
1715243975.5764742,3.116853991866002e-05
1715243976.0765529,3.116853991866002e-05
1715243976.5766585,3.116853991866002e-05
1715243977.0766141,3.116853991866002e-05
1715243977.5766547,3.116853991866002e-05
1715243978.0767026,3.116853991866002e-05
1715243978.011567,3.116853991866002e-05
1715243978.5116806,3.116853991866002e-05
1715243979.0116882,3.116853991866002e-05
1715243979.5116801,3.116853991866002e-05
1715243980.0116425,3.116853991866002e-05
1715243980.5117261,3.116853991866002e-05
1715243981.0117261,3.116853991866002e-05
1715243981.5115871,3.116853991866002e-05
1715243982.0117283,3.116853991866002e-05
1715243982.5116034,3.116853991866002e-05
1715243983.011632,3.116853991866002e-05
1715243983.5117352,3.116853991866002e-05
1715243984.011844,3.116853991866002e-05
1715243984.5117548,3.116853991866002e-05
1715243985.0117483,3.116853991866002e-05
1715243985.5117216,3.116853991866002e-05
1715243986.01186,3.116853991866002e-05
1715243986.5119529,3.116853991866002e-05
1715243987.0118275,3.116853991866002e-05
1715243987.5118406,3.116853991866002e-05
1715243988.0114958,3.116853991866002e-05
1715243988.5117917,3.116853991866002e-05
1715243989.0114534,3.116853991866002e-05
1715243989.5116792,3.116853991866002e-05
1715243990.0117278,3.116853991866002e-05
1715243990.5117643,3.116853991866002e-05
1715243991.011801,3.116853991866002e-05
1715243991.511683,3.116853991866002e-05
1715243992.011726,3.116853991866002e-05
1715243992.511726,3.116853991866002e-05
1715243993.0118027,3.116853991866002e-05
1715243993.511723,3.116853991866002e-05
1715243994.011688,3.116853991866002e-05
1715243994.511835,3.116853991866002e-05
1715243995.011826,3.116853991866002e-05
1715243995.5118337,3.116853991866002e-05
1715243996.0118341,3.116853991866002e-05
1715243996.5117931,3.116853991866002e-05
1715243997.0118492,3.116853991866002e-05
1715243997.5117207,3.116853991866002e-05
1715243998.0117142,3.116853991866002e-05
1715243998.5117323,3.116853991866002e-05
1715243999.0118048,3.116853991866002e-05
1715243999.511768,3.116853991866002e-05
1715244000.0116796,3.116853991866002e-05
1715244000.5117118,3.116853991866002e-05
1715244001.0114567,3.116853991866002e-05
1715244001.5117013,3.116853991866002e-05
1715244002.0118191,3.116853991866002e-05
1715244002.5117266,3.116853991866002e-05
1715244003.0115316,3.116853991866002e-05
1715244003.511757,3.116853991866002e-05
1715244004.0116792,3.116853991866002e-05
1715244004.5116744,3.116853991866002e-05
1715244005.011716,3.116853991866002e-05
1715244005.5116951,3.116853991866002e-05
1715244006.0117018,3.116853991866002e-05
1715244006.5117998,3.116853991866002e-05
1715244007.0118296,3.116853991866002e-05
1715244007.5116844,3.116853991866002e-05
1715244008.0118499,3.116853991866002e-05
1715244008.5117042,3.116853991866002e-05
1715244009.011654,3.116853991866002e-05
1715244009.5116506,3.116853991866002e-05
1715244010.0117357,3.116853991866002e-05
1715244010.5117106,3.116853991866002e-05
1715244011.0117645,3.116853991866002e-05
1715244011.511716,3.116853991866002e-05
1715244012.0116951,3.116853991866002e-05
1715244012.5117426,3.116853991866002e-05
1715244013.0117605,3.116853991866002e-05
1715244013.511811,3.116853991866002e-05
1715244014.0117688,3.116853991866002e-05
1715244014.5117218,3.116853991866002e-05
1715244015.0116665,3.116853991866002e-05
1715244015.5116825,3.116853991866002e-05
1715244016.0116825,3.116853991866002e-05
1715244016.511743,3.116853991866002e-05
1715244017.011649,3.116853991866002e-05
1715244017.5116239,3.116853991866002e-05
1715244018.0116875,3.116853991866002e-05
1715244018.5117106,3.116853991866002e-05
1715244019.011646,3.116853991866002e-05
1715244019.5116522,3.116853991866002e-05
1715244020.0116692,3.116853991866002e-05
1715244020.5117033,3.116853991866002e-05
1715244021.011637,3.116853991866002e-05
1715244021.51175,3.116853991866002e-05
1715244022.011711,3.116853991866002e-05
1715244022.5117126,3.116853991866002e-05
1715244023.0117166,3.116853991866002e-05
1715244023.511703,3.116853991866002e-05
1715244024.0117886,3.116853991866002e-05
1715244024.511769,3.116853991866002e-05
1715244025.011795,3.116853991866002e-05
1715244025.5117345,3.116853991866002e-05
1715244026.0117989,3.116853991866002e-05
1715244026.511785,3.116853991866002e-05
1715244027.0118134,3.116853991866002e-05
1715244027.511729,3.116853991866002e-05
1715244028.0117416,3.116853991866002e-05
1715244028.5116832,3.116853991866002e-05
1715244029.0116198,3.116853991866002e-05
1715244029.511747,3.116853991866002e-05
1715244030.0117455,3.116853991866002e-05
1715244030.5116537,3.116853991866002e-05
1715244031.0116746,3.116853991866002e-05
1715244031.5116818,3.116853991866002e-05
1715244032.0117664,3.116853991866002e-05
1715244032.5117629,3.116853991866002e-05
1715244033.0117784,3.116853991866002e-05
1715244033.5117564,3.116853991866002e-05
1715244034.011774,3.116853991866002e-05
1715244034.5117753,3.116853991866002e-05
1715244035.0117536,3.116853991866002e-05
1715244035.5117543,3.116853991866002e-05
1715244036.0117416,3.116853991866002e-05
1715244036.5117128,3.116853991866002e-05
1715244037.0116765,3.116853991866002e-05
1715244037.5117035,3.116853991866002e-05
1715244038.0117555,3.116853991866002e-05
1715244038.5117738,3.116853991866002e-05
1715244039.011688,3.116853991866002e-05
1715244039.5117893,3.116853991866002e-05
1715244040.0117538,3.116853991866002e-05
1715244040.5117345,3.116853991866002e-05
1715244041.0120232,3.116853991866002e-05
1715244041.5122273,3.116853991866002e-05
1715244042.0118926,3.116853991866002e-05
1715244042.511555,3.116853991866002e-05
1715244043.0119164,3.116853991866002e-05
1715244043.5128198,3.116853991866002e-05
1715244044.0119076,3.116853991866002e-05
1715244044.5124555,3.116853991866002e-05
1715244045.0118992,3.116853991866002e-05
1715244045.5124602,3.116853991866002e-05
1715244046.012053,3.116853991866002e-05
1715244046.511868,3.116853991866002e-05
1715244047.011791,3.116853991866002e-05
1715244047.5123134,3.116853991866002e-05
1715244048.0120518,3.116853991866002e-05
1715244048.5118015,3.116853991866002e-05
1715244049.0118082,3.116853991866002e-05
1715244049.511806,3.116853991866002e-05
1715244050.0116968,3.116853991866002e-05
1715244050.511716,3.116853991866002e-05
1715244051.0117784,3.116853991866002e-05
1715244051.51171,3.116853991866002e-05
1715244052.011803,3.116853991866002e-05
1715244052.5117724,3.116853991866002e-05
1715244053.01173,3.116853991866002e-05
1715244053.511654,3.116853991866002e-05
1715244054.0117,3.116853991866002e-05
1715244054.5117705,3.116853991866002e-05
1715244055.011771,3.116853991866002e-05
1715244055.511718,3.116853991866002e-05
1715244056.0117838,3.116853991866002e-05
1715244056.511699,3.116853991866002e-05
1715244057.011754,3.116853991866002e-05
1715244057.5117698,3.116853991866002e-05
1715244058.0118008,3.116853991866002e-05
1715244058.5117846,3.116853991866002e-05
1715244059.0116942,3.116853991866002e-05
1715244059.5117595,3.116853991866002e-05
1715244060.0117874,3.116853991866002e-05
1715244060.5117774,3.116853991866002e-05
1715244061.0117757,3.116853991866002e-05
1715244061.5114326,3.116853991866002e-05
1715244062.011667,3.116853991866002e-05
1715244062.5117276,3.116853991866002e-05
1715244063.0118005,3.116853991866002e-05
1715244063.5117583,3.116853991866002e-05
1715244064.0116727,3.116853991866002e-05
1715244064.5117016,3.116853991866002e-05
1715244065.0117295,3.116853991866002e-05
1715244065.511776,3.116853991866002e-05
1715244066.0117176,3.116853991866002e-05
1715244066.5117173,3.116853991866002e-05
1715244067.0117533,3.116853991866002e-05
1715244067.511701,3.116853991866002e-05
1715244068.0117683,3.116853991866002e-05
1715244068.5116873,3.116853991866002e-05
1715244069.011687,3.116853991866002e-05
1715244069.5117645,3.116853991866002e-05
1715244070.0117643,3.116853991866002e-05
1715244070.5118496,3.116853991866002e-05
1715244071.0117486,3.116853991866002e-05
1715244071.511727,3.116853991866002e-05
1715244072.0117068,3.116853991866002e-05
1715244072.511793,3.116853991866002e-05
1715244073.011788,3.116853991866002e-05
1715244073.5117974,3.116853991866002e-05
1715244074.0117774,3.116853991866002e-05
1715244074.5116549,3.116853991866002e-05
1715244075.0117712,3.116853991866002e-05
1715244075.511709,3.116853991866002e-05
1715244076.0117257,3.116853991866002e-05
1715244076.5117104,3.116853991866002e-05
1715244077.0117047,3.116853991866002e-05
1715244077.5117826,3.116853991866002e-05
1715244078.0116494,3.116853991866002e-05
1715244078.5116897,3.116853991866002e-05
1715244079.011715,3.116853991866002e-05
1715244079.5116987,3.116853991866002e-05
1715244080.0117083,3.116853991866002e-05
1715244080.511743,3.116853991866002e-05
1715244081.0117826,3.116853991866002e-05
1715244081.511719,3.116853991866002e-05
1715244082.0117807,3.116853991866002e-05
1715244082.511718,3.116853991866002e-05
1715244083.011889,3.116853991866002e-05
1715244083.511784,3.116853991866002e-05
1715244084.011769,3.116853991866002e-05
1715244084.5117743,3.116853991866002e-05
1715244085.0117824,3.116853991866002e-05
1715244085.5117974,3.116853991866002e-05
1715244086.0118082,3.116853991866002e-05
1715244086.5117795,3.116853991866002e-05
1715244087.0117514,3.116853991866002e-05
1715244087.511749,3.116853991866002e-05
1715244088.0117955,3.116853991866002e-05
1715244088.5117373,3.116853991866002e-05
1715244089.0118024,3.116853991866002e-05
1715244089.5118225,3.116853991866002e-05
1715244090.011804,3.116853991866002e-05
1715244090.5117333,3.116853991866002e-05
1715244091.0117354,3.116853991866002e-05
1715244091.5117338,3.116853991866002e-05
1715244092.0116823,3.116853991866002e-05
1715244092.5119784,3.116853991866002e-05
1715244093.0117779,3.116853991866002e-05
1715244093.5118608,3.116853991866002e-05
1715244094.0117474,3.116853991866002e-05
1715244094.51209,3.116853991866002e-05
1715244095.0117364,3.116853991866002e-05
1715244095.5117698,3.116853991866002e-05
1715244096.0117342,3.116853991866002e-05
1715244096.511812,3.116853991866002e-05
1715244097.0117295,3.116853991866002e-05
1715244097.5117342,3.116853991866002e-05
1715244098.0117197,3.116853991866002e-05
1715244098.5117888,3.116853991866002e-05
1715244099.0117142,3.116853991866002e-05
1715244099.5116994,3.116853991866002e-05
1715244100.0118258,3.116853991866002e-05
1715244100.5118096,3.116853991866002e-05
1715244101.0117497,3.116853991866002e-05
1715244101.5118408,3.116853991866002e-05
1715244102.0118055,3.116853991866002e-05
1715244102.5118515,3.116853991866002e-05
1715244103.0118375,3.116853991866002e-05
1715244103.5117617,3.116853991866002e-05
1715244104.0117354,3.116853991866002e-05
1715244104.5117393,3.116853991866002e-05
1715244105.011853,3.116853991866002e-05
1715244105.512467,3.116853991866002e-05
1715244106.0117788,3.116853991866002e-05
1715244106.512853,3.116853991866002e-05
1715244107.0119848,3.116853991866002e-05
1715244107.5119963,3.116853991866002e-05
1715244108.0119817,3.116853991866002e-05
1715244108.511745,3.116853991866002e-05
1715244109.0118432,3.116853991866002e-05
1715244109.5117967,3.116853991866002e-05
1715244110.0117245,3.116853991866002e-05
1715244110.5117803,3.116853991866002e-05
1715244111.0116801,3.116853991866002e-05
1715244111.5116692,3.116853991866002e-05
1715244112.01187,3.116853991866002e-05
1715244112.5117915,3.116853991866002e-05
1715244113.0116575,3.116853991866002e-05
1715244113.5117416,3.116853991866002e-05
1715244114.0117407,3.116853991866002e-05
1715244114.5117886,3.116853991866002e-05
1715244115.0117505,3.116853991866002e-05
1715244115.51177,3.116853991866002e-05
1715244116.0116916,3.116853991866002e-05
1715244116.5116823,3.116853991866002e-05
1715244117.011689,3.116853991866002e-05
1715244117.5117717,3.116853991866002e-05
1715244118.011746,3.116853991866002e-05
1715244118.5116181,3.116853991866002e-05
1715244119.0119,3.116853991866002e-05
1715244119.5117614,3.116853991866002e-05
1715244120.0118074,3.116853991866002e-05
1715244120.5117824,3.116853991866002e-05
1715244121.011803,3.116853991866002e-05
1715244121.5118442,3.116853991866002e-05
1715244122.0117512,3.116853991866002e-05
1715244122.5118158,3.116853991866002e-05
1715244123.0117385,3.116853991866002e-05
1715244123.5116994,3.116853991866002e-05
1715244124.0117288,3.116853991866002e-05
1715244124.5118341,3.116853991866002e-05
1715244125.0118237,3.116853991866002e-05
1715244125.5118186,3.116853991866002e-05
1715244126.0118065,3.116853991866002e-05
1715244126.511748,3.116853991866002e-05
1715244127.01184,3.116853991866002e-05
1715244127.5118487,3.116853991866002e-05
1715244128.0118446,3.116853991866002e-05
1715244128.5117195,3.116853991866002e-05
1715244129.0118299,3.116853991866002e-05
1715244129.5117598,3.116853991866002e-05
1715244130.0117874,3.116853991866002e-05
1715244130.5118194,3.116853991866002e-05
1715244131.0117478,3.116853991866002e-05
1715244131.5117822,3.116853991866002e-05
1715244132.011811,3.116853991866002e-05
1715244132.5117452,3.116853991866002e-05
1715244133.0117457,3.116853991866002e-05
1715244133.511749,3.116853991866002e-05
1715244134.0117676,3.116853991866002e-05
1715244134.5119727,3.116853991866002e-05
1715244135.011821,3.116853991866002e-05
1715244135.511883,3.116853991866002e-05
1715244136.0118768,3.116853991866002e-05
1715244136.5118089,3.116853991866002e-05
1715244137.0118694,3.116853991866002e-05
1715244137.5119143,3.116853991866002e-05
1715244138.0118725,3.116853991866002e-05
1715244138.5118694,3.116853991866002e-05
1715244139.0118585,3.116853991866002e-05
1715244139.5118423,3.116853991866002e-05
1715244140.0117512,3.116853991866002e-05
1715244140.5117688,3.116853991866002e-05
1715244141.0118277,3.116853991866002e-05
1715244141.5118427,3.116853991866002e-05
1715244142.011741,3.116853991866002e-05
1715244142.511817,3.116853991866002e-05
1715244143.0117693,3.116853991866002e-05
1715244143.5118484,3.116853991866002e-05
1715244144.0117583,3.116853991866002e-05
1715244144.511857,3.116853991866002e-05
1715244145.011845,3.116853991866002e-05
1715244145.5118458,3.116853991866002e-05
1715244146.0117753,3.116853991866002e-05
1715244146.5116532,3.116853991866002e-05
1715244147.0116034,3.116853991866002e-05
1715244147.511692,3.116853991866002e-05
1715244148.0115771,3.116853991866002e-05
1715244148.5116894,3.116853991866002e-05
1715244149.0118077,3.116853991866002e-05
1715244149.511753,3.116853991866002e-05
1715244150.0117748,3.116853991866002e-05
1715244150.5115259,3.116853991866002e-05
1715244151.0114388,3.116853991866002e-05
1715244151.5114393,3.116853991866002e-05
1715244152.0115037,3.116853991866002e-05
1715244152.5114925,3.116853991866002e-05
1715244153.0114741,3.116853991866002e-05
1715244153.511478,3.116853991866002e-05
1715244154.0114682,3.116853991866002e-05
1715244154.5114794,3.116853991866002e-05
1715244155.011596,3.116853991866002e-05
1715244155.5116005,3.116853991866002e-05
1715244156.011602,3.116853991866002e-05
1715244156.5115814,3.116853991866002e-05
1715244157.0116324,3.116853991866002e-05
1715244157.5116353,3.116853991866002e-05
1715244158.0116262,3.116853991866002e-05
1715244158.5114655,3.116853991866002e-05
1715244159.0115833,3.116853991866002e-05
1715244159.5116448,3.116853991866002e-05
1715244160.0116584,3.116853991866002e-05
1715244160.511648,3.116853991866002e-05
1715244161.0116534,3.116853991866002e-05
1715244161.5116549,3.116853991866002e-05
1715244162.0115952,3.116853991866002e-05
1715244162.5116704,3.116853991866002e-05
1715244163.0116932,3.116853991866002e-05
1715244163.5115933,3.116853991866002e-05
1715244164.0116131,3.116853991866002e-05
1715244164.5116806,3.116853991866002e-05
1715244165.011672,3.116853991866002e-05
1715244165.5116417,3.116853991866002e-05
1715244166.0116491,3.116853991866002e-05
1715244166.5116308,3.116853991866002e-05
1715244167.0116363,3.116853991866002e-05
1715244167.511705,3.116853991866002e-05
1715244168.0116909,3.116853991866002e-05
1715244168.5116296,3.116853991866002e-05
1715244169.011712,3.116853991866002e-05
1715244169.5116942,3.116853991866002e-05
1715244170.0115829,3.116853991866002e-05
1715244170.5116498,3.116853991866002e-05
1715244171.0116668,3.116853991866002e-05
1715244171.511641,3.116853991866002e-05
1715244172.0115786,3.116853991866002e-05
1715244172.5115924,3.116853991866002e-05
1715244173.0116885,3.116853991866002e-05
1715244173.5117242,3.116853991866002e-05
1715244174.0117278,3.116853991866002e-05
1715244174.5116575,3.116853991866002e-05
1715244175.0116527,3.116853991866002e-05
1715244175.5116434,3.116853991866002e-05
1715244176.0116692,3.116853991866002e-05
1715244176.511762,3.116853991866002e-05
1715244177.0117571,3.116853991866002e-05
1715244177.5116856,3.116853991866002e-05
1715244178.0116787,3.116853991866002e-05
1715244178.511685,3.116853991866002e-05
1715244179.0116215,3.116853991866002e-05
1715244179.5116882,3.116853991866002e-05
1715244180.0117366,3.116853991866002e-05
1715244180.5117586,3.116853991866002e-05
1715244181.0117545,3.116853991866002e-05
1715244181.5116816,3.116853991866002e-05
1715244182.011693,3.116853991866002e-05
1715244182.5117197,3.116853991866002e-05
1715244183.0116677,3.116853991866002e-05
1715244183.5117939,3.116853991866002e-05
1715244184.0116768,3.116853991866002e-05
1715244184.5117476,3.116853991866002e-05
1715244185.0117316,3.116853991866002e-05
1715244185.5117207,3.116853991866002e-05
1715244186.0116236,3.116853991866002e-05
1715244186.511701,3.116853991866002e-05
1715244187.011713,3.116853991866002e-05
1715244187.511745,3.116853991866002e-05
1715244188.0117018,3.116853991866002e-05
1715244188.5118034,3.116853991866002e-05
1715244189.0116856,3.116853991866002e-05
1715244189.5118198,3.116853991866002e-05
1715244190.0117295,3.116853991866002e-05
1715244190.5117552,3.116853991866002e-05
1715244191.0117967,3.116853991866002e-05
1715244191.5117054,3.116853991866002e-05
1715244192.0117104,3.116853991866002e-05
1715244192.5117397,3.116853991866002e-05
1715244193.0119128,3.116853991866002e-05
1715244193.5117848,3.116853991866002e-05
1715244194.0117683,3.116853991866002e-05
1715244194.5118482,3.116853991866002e-05
1715244195.0117552,3.116853991866002e-05
1715244195.5117207,3.116853991866002e-05
1715244196.0117495,3.116853991866002e-05
1715244196.511805,3.116853991866002e-05
1715244197.0117433,3.116853991866002e-05
1715244197.5118384,3.116853991866002e-05
1715244198.0117667,3.116853991866002e-05
1715244198.5118732,3.116853991866002e-05
1715244199.0118604,3.116853991866002e-05
1715244199.5117366,3.116853991866002e-05
1715244200.0118191,3.116853991866002e-05
1715244200.511701,3.116853991866002e-05
1715244201.011762,3.116853991866002e-05
1715244201.5117433,3.116853991866002e-05
1715244202.0118527,3.116853991866002e-05
1715244202.5117402,3.116853991866002e-05
1715244203.0117838,3.116853991866002e-05
1715244203.5117855,3.116853991866002e-05
1715244204.011779,3.116853991866002e-05
1715244204.5117612,3.116853991866002e-05
1715244205.0117478,3.116853991866002e-05
1715244205.5117753,3.116853991866002e-05
1715244206.0118623,3.116853991866002e-05
1715244206.511809,3.116853991866002e-05
1715244207.0118325,3.116853991866002e-05
1715244207.511742,3.116853991866002e-05
1715244208.0117106,3.116853991866002e-05
1715244208.5117393,3.116853991866002e-05
1715244209.011706,3.116853991866002e-05
1715244209.5117104,3.116853991866002e-05
1715244210.011746,3.116853991866002e-05
1715244210.5116887,3.116853991866002e-05
1715244211.0116742,3.116853991866002e-05
1715244211.5117738,3.116853991866002e-05
1715244212.011693,3.116853991866002e-05
1715244212.5117047,3.116853991866002e-05
1715244213.0117059,3.116853991866002e-05
1715244213.5116365,3.116853991866002e-05
1715244214.011665,3.116853991866002e-05
1715244214.511651,3.116853991866002e-05
1715244215.0116603,3.116853991866002e-05
1715244215.511713,3.116853991866002e-05
1715244216.0117965,3.116853991866002e-05
1715244216.511717,3.116853991866002e-05
1715244217.0116353,3.116853991866002e-05
1715244217.5116873,3.116853991866002e-05
1715244218.011749,3.116853991866002e-05
1715244218.5116155,3.116853991866002e-05
1715244219.011643,3.116853991866002e-05
1715244219.51173,3.116853991866002e-05
1715244220.0116572,3.116853991866002e-05
1715244220.511665,3.116853991866002e-05
1715244221.0116506,3.116853991866002e-05
1715244221.5118177,3.116853991866002e-05
1715244222.0116332,3.116853991866002e-05
1715244222.5117302,3.116853991866002e-05
1715244223.011705,3.116853991866002e-05
1715244223.511749,3.116853991866002e-05
1715244224.0116878,3.116853991866002e-05
1715244224.5116627,3.116853991866002e-05
1715244225.011674,3.116853991866002e-05
1715244225.5116951,3.116853991866002e-05
1715244226.0117319,3.116853991866002e-05
1715244226.5117853,3.116853991866002e-05
1715244227.0116377,3.116853991866002e-05
1715244227.5117104,3.116853991866002e-05
1715244228.0117388,3.116853991866002e-05
1715244228.511701,3.116853991866002e-05
1715244229.0116103,3.116853991866002e-05
1715244229.5117974,3.116853991866002e-05
1715244230.0116928,3.116853991866002e-05
1715244230.5116735,3.116853991866002e-05
1715244231.0116742,3.116853991866002e-05
1715244231.5117145,3.116853991866002e-05
1715244232.0116458,3.116853991866002e-05
1715244232.5116549,3.116853991866002e-05
1715244233.011653,3.116853991866002e-05
1715244233.5117328,3.116853991866002e-05
1715244234.0117724,3.116853991866002e-05
1715244234.5117018,3.116853991866002e-05
1715244235.0117218,3.116853991866002e-05
1715244235.5116823,3.116853991866002e-05
1715244236.011619,3.116853991866002e-05
1715244236.5117574,3.116853991866002e-05
1715244237.0117037,3.116853991866002e-05
1715244237.5116973,3.116853991866002e-05
1715244238.0116565,3.116853991866002e-05
1715244238.5117176,3.116853991866002e-05
1715244239.011882,3.116853991866002e-05
1715244239.5118275,3.116853991866002e-05
1715244240.0116467,3.116853991866002e-05
1715244240.5117261,3.116853991866002e-05
1715244241.0116024,3.116853991866002e-05
1715244241.5116448,3.116853991866002e-05
1715244242.011449,3.116853991866002e-05
1715244242.5116813,3.116853991866002e-05
1715244243.0116606,3.116853991866002e-05
1715244243.511633,3.116853991866002e-05
1715244244.0116394,3.116853991866002e-05
1715244244.511653,3.116853991866002e-05
1715244245.0116017,3.116853991866002e-05
1715244245.5116806,3.116853991866002e-05
1715244246.0116904,3.116853991866002e-05
1715244246.5116317,3.116853991866002e-05
1715244247.011681,3.116853991866002e-05
1715244247.5115695,3.116853991866002e-05
1715244248.0116875,3.116853991866002e-05
1715244248.5116262,3.116853991866002e-05
1715244249.01163,3.116853991866002e-05
1715244249.5116332,3.116853991866002e-05
1715244250.0116045,3.116853991866002e-05
1715244250.5116484,3.116853991866002e-05
1715244251.0117416,3.116853991866002e-05
1715244251.5117226,3.116853991866002e-05
1715244252.0116835,3.116853991866002e-05
1715244252.5116076,3.116853991866002e-05
1715244253.011645,3.116853991866002e-05
1715244253.5116634,3.116853991866002e-05
1715244254.0116487,3.116853991866002e-05
1715244254.5116143,3.116853991866002e-05
1715244255.0116932,3.116853991866002e-05
1715244255.5116217,3.116853991866002e-05
1715244256.0116422,3.116853991866002e-05
1715244256.511627,3.116853991866002e-05
1715244257.0116327,3.116853991866002e-05
1715244257.511702,3.116853991866002e-05
1715244258.0116386,3.116853991866002e-05
1715244258.511671,3.116853991866002e-05
1715244259.0116336,3.116853991866002e-05
1715244259.5116563,3.116853991866002e-05
1715244260.011614,3.116853991866002e-05
1715244260.5114336,3.116853991866002e-05
1715244261.0116498,3.116853991866002e-05
1715244261.5116215,3.116853991866002e-05
1715244262.0116715,3.116853991866002e-05
1715244262.5116992,3.116853991866002e-05
1715244263.0116928,3.116853991866002e-05
1715244263.511725,3.116853991866002e-05
1715244264.0116856,3.116853991866002e-05
1715244264.5116885,3.116853991866002e-05
1715244265.011683,3.116853991866002e-05
1715244265.5117779,3.116853991866002e-05
1715244266.0116832,3.116853991866002e-05
1715244266.511625,3.116853991866002e-05
1715244267.0117626,3.116853991866002e-05
1715244267.5117624,3.116853991866002e-05
1715244268.011633,3.116853991866002e-05
1715244268.511699,3.116853991866002e-05
1715244269.0117602,3.116853991866002e-05
1715244269.5117412,3.116853991866002e-05
1715244270.0118015,3.116853991866002e-05
1715244270.5117328,3.116853991866002e-05
1715244271.0117195,3.116853991866002e-05
1715244271.5118198,3.116853991866002e-05
