2024-05-23 10:34:00.928210,0.298449946057566
2024-05-23 10:34:00.978220,0.297577241467362
2024-05-23 10:34:01.028220,0.297201389274649
2024-05-23 10:34:01.078170,0.29807504876563
2024-05-23 10:34:01.128220,0.299197213316717
2024-05-23 10:34:01.178220,0.298700205919416
2024-05-23 10:34:01.228290,0.299571716782387
2024-05-23 10:34:01.278030,0.295331162906801
2024-05-23 10:34:01.328050,0.291218190389728
2024-05-23 10:34:01.378060,0.294086545453808
2024-05-23 10:34:01.428210,0.298696905294303
2024-05-23 10:34:01.478220,0.302055746399211
2024-05-23 10:34:01.528190,0.301052090254498
2024-05-23 10:34:01.578180,0.299520492898313
2024-05-23 10:34:01.628150,0.298838990137366
2024-05-23 10:34:01.678210,0.297586621517195
2024-05-23 10:34:01.728200,0.30113924677113
2024-05-23 10:34:01.778200,0.307849049488227
2024-05-23 10:34:01.828190,0.310397459296316
2024-05-23 10:34:01.878190,0.305162017001874
2024-05-23 10:34:01.928180,0.307122247026637
2024-05-23 10:34:01.978190,0.311479358332931
2024-05-23 10:34:02.028200,0.320484828106044
2024-05-23 10:34:02.078190,0.331722354452945
2024-05-23 10:34:02.128190,0.332980597225731
2024-05-23 10:34:02.178180,0.333797272778412
2024-05-23 10:34:02.228200,0.312480217100608
2024-05-23 10:34:02.278210,0.29848543888135
2024-05-23 10:34:02.328180,0.290024181335619
2024-05-23 10:34:02.378190,0.288096844518902
2024-05-23 10:34:02.428200,0.291690418548503
2024-05-23 10:34:02.478180,0.292051192845141
2024-05-23 10:34:02.528180,0.29921867334108
2024-05-23 10:34:02.578190,0.298721769768546
2024-05-23 10:34:02.628200,0.292917145582897
2024-05-23 10:34:02.678190,0.298627796040163
2024-05-23 10:34:02.728180,0.296448915190865
2024-05-23 10:34:02.778230,0.280115199693905
2024-05-23 10:34:02.828210,0.297856164471141
2024-05-23 10:34:02.878200,0.2962937856918
2024-05-23 10:34:02.928190,0.297042072823753
2024-05-23 10:34:02.978180,0.298424818226692
2024-05-23 10:34:03.028210,0.302890597727896
2024-05-23 10:34:03.078190,0.301936541299347
