timestamp,speed
2024-05-23 10:33:31.878206,0
2024-05-23 10:33:31.928236,0
2024-05-23 10:33:31.978222,0
2024-05-23 10:33:32.028229,0
2024-05-23 10:33:32.078199,0
2024-05-23 10:33:32.128236,0
2024-05-23 10:33:32.178207,0
2024-05-23 10:33:32.228228,0
2024-05-23 10:33:32.278155,0
2024-05-23 10:33:32.328224,0
2024-05-23 10:33:32.378195,0
2024-05-23 10:33:32.428236,0
2024-05-23 10:33:32.478174,0
2024-05-23 10:33:32.528192,0
2024-05-23 10:33:32.578198,0
2024-05-23 10:33:32.628203,0
2024-05-23 10:33:32.678193,0
2024-05-23 10:33:32.728202,0
2024-05-23 10:33:32.778229,0
2024-05-23 10:33:32.828207,0
2024-05-23 10:33:32.878186,0
2024-05-23 10:33:32.928193,0
2024-05-23 10:33:32.978185,0
2024-05-23 10:33:33.028261,0
2024-05-23 10:33:33.078174,0
2024-05-23 10:33:33.128207,0
2024-05-23 10:33:33.178170,0
2024-05-23 10:33:33.228234,0
2024-05-23 10:33:33.278165,0
2024-05-23 10:33:33.328208,0
2024-05-23 10:33:33.378164,0
2024-05-23 10:33:33.428193,0
2024-05-23 10:33:33.478164,0
2024-05-23 10:33:33.528212,0
2024-05-23 10:33:33.578168,0
2024-05-23 10:33:33.628187,0
2024-05-23 10:33:33.678173,0
2024-05-23 10:33:33.728207,0
2024-05-23 10:33:33.778170,0
2024-05-23 10:33:33.828198,0
2024-05-23 10:33:33.878172,0
2024-05-23 10:33:33.928196,0
2024-05-23 10:33:33.978168,0
2024-05-23 10:33:34.028210,0
2024-05-23 10:33:34.078190,0
2024-05-23 10:33:34.128206,0
2024-05-23 10:33:34.178170,0
2024-05-23 10:33:34.228209,0
2024-05-23 10:33:34.278160,0
2024-05-23 10:33:34.328232,0
2024-05-23 10:33:34.378172,0
2024-05-23 10:33:34.428214,0
2024-05-23 10:33:34.478147,0
2024-05-23 10:33:34.528215,0
2024-05-23 10:33:34.578155,0
2024-05-23 10:33:34.628207,0
2024-05-23 10:33:34.678157,0
2024-05-23 10:33:34.728213,0
2024-05-23 10:33:34.778163,0
2024-05-23 10:33:34.828227,0
2024-05-23 10:33:34.878154,0
2024-05-23 10:33:34.928221,0
2024-05-23 10:33:34.978166,0
2024-05-23 10:33:35.028208,0
2024-05-23 10:33:35.078163,0
2024-05-23 10:33:35.128209,0
2024-05-23 10:33:35.178189,0
2024-05-23 10:33:35.228211,0
2024-05-23 10:33:35.278163,0
2024-05-23 10:33:35.328237,0
2024-05-23 10:33:35.378166,0
2024-05-23 10:33:35.428220,0
2024-05-23 10:33:35.478157,0
2024-05-23 10:33:35.528219,0
2024-05-23 10:33:35.578168,0
2024-05-23 10:33:35.628216,0
2024-05-23 10:33:35.678161,0
2024-05-23 10:33:35.728209,0
2024-05-23 10:33:35.778165,0
2024-05-23 10:33:35.828212,0
2024-05-23 10:33:35.878149,0
2024-05-23 10:33:35.928224,0
2024-05-23 10:33:35.978157,0
2024-05-23 10:33:36.028206,0
2024-05-23 10:33:36.078174,0
2024-05-23 10:33:36.128201,0
2024-05-23 10:33:36.178176,0
2024-05-23 10:33:36.228198,0
2024-05-23 10:33:36.278153,0
2024-05-23 10:33:36.328217,0
2024-05-23 10:33:36.378154,0
2024-05-23 10:33:36.428217,0
2024-05-23 10:33:36.478165,0
2024-05-23 10:33:36.528203,0
2024-05-23 10:33:36.578167,0
2024-05-23 10:33:36.628200,0.000124666265818297
2024-05-23 10:33:36.678153,0.000124666265818297
2024-05-23 10:33:36.728220,0
2024-05-23 10:33:36.778168,0
2024-05-23 10:33:36.828210,0
2024-05-23 10:33:36.878190,0
2024-05-23 10:33:36.928222,0
2024-05-23 10:33:36.978173,0
2024-05-23 10:33:37.028204,0.000124666265818297
2024-05-23 10:33:37.078185,0.000124666265818297
2024-05-23 10:33:37.128210,0
2024-05-23 10:33:37.178165,0
2024-05-23 10:33:37.228218,-0.000124666265818297
2024-05-23 10:33:37.278203,-0.000124666265818297
2024-05-23 10:33:37.328216,0
2024-05-23 10:33:37.378152,0
2024-05-23 10:33:37.428236,0
2024-05-23 10:33:37.478146,0
2024-05-23 10:33:37.528219,0
2024-05-23 10:33:37.578152,0
2024-05-23 10:33:37.628216,0
2024-05-23 10:33:37.678147,0
2024-05-23 10:33:37.728223,0
2024-05-23 10:33:37.778147,0
2024-05-23 10:33:37.828254,0
2024-05-23 10:33:37.878186,0
2024-05-23 10:33:37.928251,0
2024-05-23 10:33:37.978191,0
2024-05-23 10:33:38.028252,0
2024-05-23 10:33:38.078184,0
2024-05-23 10:33:38.128253,0
2024-05-23 10:33:38.178184,0
2024-05-23 10:33:38.228254,0
2024-05-23 10:33:38.278185,0
2024-05-23 10:33:38.328252,0.000498233754608364
2024-05-23 10:33:38.378185,0.000124666265818297
2024-05-23 10:33:38.428254,0
2024-05-23 10:33:38.478187,0
2024-05-23 10:33:38.528254,0
2024-05-23 10:33:38.578186,0
2024-05-23 10:33:38.628255,-0.00049821323661769
2024-05-23 10:33:38.678187,-0.000124666265818297
2024-05-23 10:33:38.728249,0.000498144012152154
2024-05-23 10:33:38.778175,0.000124666265818297
2024-05-23 10:33:38.828284,0
2024-05-23 10:33:38.878210,0
2024-05-23 10:33:38.928259,0
2024-05-23 10:33:38.978245,0
2024-05-23 10:33:39.028257,0
2024-05-23 10:33:39.078185,0
2024-05-23 10:33:39.128257,0
2024-05-23 10:33:39.178215,0
2024-05-23 10:33:39.228257,0.000498252476082065
2024-05-23 10:33:39.278221,0.000498124301900908
2024-05-23 10:33:39.328255,0
2024-05-23 10:33:39.378160,0
2024-05-23 10:33:39.428252,0
2024-05-23 10:33:39.478207,0
2024-05-23 10:33:39.528288,0
2024-05-23 10:33:39.578130,0
2024-05-23 10:33:39.628255,0.000498333872277623
2024-05-23 10:33:39.678205,0.000124666265818297
2024-05-23 10:33:39.728269,0
2024-05-23 10:33:39.778194,0
2024-05-23 10:33:39.828258,0
2024-05-23 10:33:39.878188,0
2024-05-23 10:33:39.928276,-0.000498189198152441
2024-05-23 10:33:39.978188,-0.000498166295100751
2024-05-23 10:33:40.028255,0
2024-05-23 10:33:40.078200,0
2024-05-23 10:33:40.128265,0.000498291415359592
2024-05-23 10:33:40.178188,0.000498246014711892
2024-05-23 10:33:40.228209,0
2024-05-23 10:33:40.278221,0
2024-05-23 10:33:40.328267,0
2024-05-23 10:33:40.378186,0
2024-05-23 10:33:40.428252,0
2024-05-23 10:33:40.478175,0
2024-05-23 10:33:40.528284,0
2024-05-23 10:33:40.578198,0
2024-05-23 10:33:40.628287,0
2024-05-23 10:33:40.678204,0
2024-05-23 10:33:40.728255,0
2024-05-23 10:33:40.778182,0
2024-05-23 10:33:40.828256,0
2024-05-23 10:33:40.878183,0
2024-05-23 10:33:40.928255,0
2024-05-23 10:33:40.978186,0
2024-05-23 10:33:41.028249,0
2024-05-23 10:33:41.078208,0
2024-05-23 10:33:41.128254,0
2024-05-23 10:33:41.178184,0
2024-05-23 10:33:41.228254,0
2024-05-23 10:33:41.278190,0
2024-05-23 10:33:41.328292,0
2024-05-23 10:33:41.378179,0
2024-05-23 10:33:41.428244,0
2024-05-23 10:33:41.478191,0
2024-05-23 10:33:41.528242,0
2024-05-23 10:33:41.578215,0
2024-05-23 10:33:41.628253,0
2024-05-23 10:33:41.678194,0
2024-05-23 10:33:41.728255,0
2024-05-23 10:33:41.778185,0
2024-05-23 10:33:41.828252,0
2024-05-23 10:33:41.878188,0
2024-05-23 10:33:41.928272,0
2024-05-23 10:33:41.978205,0
2024-05-23 10:33:42.028244,0
2024-05-23 10:33:42.078201,0
2024-05-23 10:33:42.128260,0
2024-05-23 10:33:42.178190,0
2024-05-23 10:33:42.228256,0
2024-05-23 10:33:42.278174,0
2024-05-23 10:33:42.328198,0
2024-05-23 10:33:42.378183,0
2024-05-23 10:33:42.428193,0
2024-05-23 10:33:42.478200,0
2024-05-23 10:33:42.528290,0
2024-05-23 10:33:42.578211,0
2024-05-23 10:33:42.628201,0
2024-05-23 10:33:42.678194,0
2024-05-23 10:33:42.728230,0
2024-05-23 10:33:42.778178,0
2024-05-23 10:33:42.828265,0
2024-05-23 10:33:42.878210,0
2024-05-23 10:33:42.928259,0
2024-05-23 10:33:42.978190,0
2024-05-23 10:33:43.028237,0
2024-05-23 10:33:43.078176,0
2024-05-23 10:33:43.128235,0
2024-05-23 10:33:43.178210,0
2024-05-23 10:33:43.228246,0
2024-05-23 10:33:43.278167,0
2024-05-23 10:33:43.328236,0
2024-05-23 10:33:43.378169,0
2024-05-23 10:33:43.428270,0
2024-05-23 10:33:43.478236,0
2024-05-23 10:33:43.528276,0
2024-05-23 10:33:43.578238,0
2024-05-23 10:33:43.628245,0
2024-05-23 10:33:43.678190,0
2024-05-23 10:33:43.728250,0
2024-05-23 10:33:43.778196,0
2024-05-23 10:33:43.828264,0
2024-05-23 10:33:43.878159,0
2024-05-23 10:33:43.928192,0
2024-05-23 10:33:43.978165,0
2024-05-23 10:33:44.028196,0
2024-05-23 10:33:44.078224,0
2024-05-23 10:33:44.128267,0
2024-05-23 10:33:44.178201,0
2024-05-23 10:33:44.228255,0
2024-05-23 10:33:44.278202,0
2024-05-23 10:33:44.328247,0
2024-05-23 10:33:44.378201,0
2024-05-23 10:33:44.428239,0
2024-05-23 10:33:44.478200,0
2024-05-23 10:33:44.528246,0
2024-05-23 10:33:44.578192,0
2024-05-23 10:33:44.628180,0
2024-05-23 10:33:44.678201,0
2024-05-23 10:33:44.728237,0
2024-05-23 10:33:44.778200,0
2024-05-23 10:33:44.828238,0
2024-05-23 10:33:44.878205,0
2024-05-23 10:33:44.928245,0
2024-05-23 10:33:44.978196,0
2024-05-23 10:33:45.028237,0
2024-05-23 10:33:45.078206,0
2024-05-23 10:33:45.128200,0
2024-05-23 10:33:45.178206,0
2024-05-23 10:33:45.228256,0
2024-05-23 10:33:45.278196,0
2024-05-23 10:33:45.328245,0
2024-05-23 10:33:45.378154,0
2024-05-23 10:33:45.428252,0
2024-05-23 10:33:45.478219,0
2024-05-23 10:33:45.528180,0
2024-05-23 10:33:45.578237,0
2024-05-23 10:33:45.628235,0
2024-05-23 10:33:45.678197,0
2024-05-23 10:33:45.728241,0
2024-05-23 10:33:45.778209,0
2024-05-23 10:33:45.828240,0
2024-05-23 10:33:45.878252,0
2024-05-23 10:33:45.928240,0
2024-05-23 10:33:45.978253,0
2024-05-23 10:33:46.028273,0
2024-05-23 10:33:46.078239,0
2024-05-23 10:33:46.128225,0
2024-05-23 10:33:46.178164,0
2024-05-23 10:33:46.228192,0
2024-05-23 10:33:46.278184,0
2024-05-23 10:33:46.328282,0
2024-05-23 10:33:46.378204,0
2024-05-23 10:33:46.428253,0
2024-05-23 10:33:46.478288,0
2024-05-23 10:33:46.528259,0
2024-05-23 10:33:46.578239,0
2024-05-23 10:33:46.628242,0
2024-05-23 10:33:46.678234,0
2024-05-23 10:33:46.728239,0
2024-05-23 10:33:46.778212,0
2024-05-23 10:33:46.828238,0
2024-05-23 10:33:46.878231,0
2024-05-23 10:33:46.928247,0
2024-05-23 10:33:46.978211,0
2024-05-23 10:33:47.028236,0
2024-05-23 10:33:47.078207,0
2024-05-23 10:33:47.128295,0
2024-05-23 10:33:47.178203,0
2024-05-23 10:33:47.228239,0
2024-05-23 10:33:47.278222,0
2024-05-23 10:33:47.328239,0
2024-05-23 10:33:47.378206,0
2024-05-23 10:33:47.428202,0
2024-05-23 10:33:47.478181,0
2024-05-23 10:33:47.528208,0
2024-05-23 10:33:47.578159,0
2024-05-23 10:33:47.628214,0
2024-05-23 10:33:47.678175,0
2024-05-23 10:33:47.728220,0
2024-05-23 10:33:47.778174,0
2024-05-23 10:33:47.828215,0
2024-05-23 10:33:47.878173,0
2024-05-23 10:33:47.928206,0
2024-05-23 10:33:47.978202,0
2024-05-23 10:33:48.028209,0
2024-05-23 10:33:48.078188,0
2024-05-23 10:33:48.128196,0
2024-05-23 10:33:48.178224,0
2024-05-23 10:33:48.228190,0
2024-05-23 10:33:48.278194,0
2024-05-23 10:33:48.328218,0
2024-05-23 10:33:48.378194,0
2024-05-23 10:33:48.428207,0
2024-05-23 10:33:48.478196,0
2024-05-23 10:33:48.528195,0
2024-05-23 10:33:48.578195,0
2024-05-23 10:33:48.628231,0
2024-05-23 10:33:48.678194,0
2024-05-23 10:33:48.728191,0
2024-05-23 10:33:48.778211,0
2024-05-23 10:33:48.828218,0
2024-05-23 10:33:48.878193,0
2024-05-23 10:33:48.928234,0
2024-05-23 10:33:48.978201,0
2024-05-23 10:33:49.028235,0
2024-05-23 10:33:49.078210,0
2024-05-23 10:33:49.128181,0
2024-05-23 10:33:49.178182,0
2024-05-23 10:33:49.228177,0
2024-05-23 10:33:49.278172,0
2024-05-23 10:33:49.328176,0
2024-05-23 10:33:49.378184,0
2024-05-23 10:33:49.428181,0
2024-05-23 10:33:49.478180,0
2024-05-23 10:33:49.528176,0
2024-05-23 10:33:49.578196,0
2024-05-23 10:33:49.628179,0
2024-05-23 10:33:49.678179,0
2024-05-23 10:33:49.728175,0
2024-05-23 10:33:49.778174,0
2024-05-23 10:33:49.828188,0
2024-05-23 10:33:49.878182,0
2024-05-23 10:33:49.928188,0
2024-05-23 10:33:49.978191,0
2024-05-23 10:33:50.028200,0
2024-05-23 10:33:50.078235,0
2024-05-23 10:33:50.128184,0
2024-05-23 10:33:50.178191,0
2024-05-23 10:33:50.228198,0
2024-05-23 10:33:50.278211,0
2024-05-23 10:33:50.328201,0
2024-05-23 10:33:50.378190,0
2024-05-23 10:33:50.428195,0
2024-05-23 10:33:50.478196,0
2024-05-23 10:33:50.528244,0
2024-05-23 10:33:50.578189,0
2024-05-23 10:33:50.628195,0
2024-05-23 10:33:50.678186,0
2024-05-23 10:33:50.728184,0
2024-05-23 10:33:50.778177,0
2024-05-23 10:33:50.828201,0
2024-05-23 10:33:50.878184,0
2024-05-23 10:33:50.928207,0
2024-05-23 10:33:50.978179,0
2024-05-23 10:33:51.028177,0
2024-05-23 10:33:51.078181,0
2024-05-23 10:33:51.128199,0
2024-05-23 10:33:51.178184,0
2024-05-23 10:33:51.228185,0
2024-05-23 10:33:51.278173,0
2024-05-23 10:33:51.328211,0
2024-05-23 10:33:51.378187,0
2024-05-23 10:33:51.428187,0
2024-05-23 10:33:51.478201,0
2024-05-23 10:33:51.528197,0
2024-05-23 10:33:51.578178,0
2024-05-23 10:33:51.628179,0
2024-05-23 10:33:51.678172,0
2024-05-23 10:33:51.728191,0.0202028213611886
2024-05-23 10:33:51.778175,0.0277328077274131
2024-05-23 10:33:51.828218,0.0674167023747101
2024-05-23 10:33:51.878176,0.104734748569666
2024-05-23 10:33:51.928188,0.112359738461025
2024-05-23 10:33:51.978197,0.115952350233362
2024-05-23 10:33:52.028233,0.113045188538868
2024-05-23 10:33:52.078176,0.105209801273581
2024-05-23 10:33:52.128189,0.103302639211798
2024-05-23 10:33:52.178179,0.104063004301052
2024-05-23 10:33:52.228192,0.10233937305915
2024-05-23 10:33:52.278195,0.101062764278718
2024-05-23 10:33:52.328180,0.101058530877667
2024-05-23 10:33:52.378257,0.0992463715019498
2024-05-23 10:33:52.428220,0.0995502537430344
2024-05-23 10:33:52.478190,0.102423509444295
2024-05-23 10:33:52.528182,0.101050767499066
2024-05-23 10:33:52.578178,0.0963687878326515
2024-05-23 10:33:52.628181,0.0955728530841807
2024-05-23 10:33:52.678185,0.0967141601335376
2024-05-23 10:33:52.728181,0.0990700170651929
2024-05-23 10:33:52.778202,0.0958853489980815
2024-05-23 10:33:52.828191,0.095871437998832
2024-05-23 10:33:52.878212,0.0858440737160113
2024-05-23 10:33:52.928185,0.0983680244788781
2024-05-23 10:33:52.978204,0.0976686547822719
2024-05-23 10:33:53.028225,0.0739815209429348
2024-05-23 10:33:53.078185,0.0981404507314013
2024-05-23 10:33:53.128198,0.103225760326731
2024-05-23 10:33:53.178161,0.104206244457304
2024-05-23 10:33:53.228188,0.102228302353905
2024-05-23 10:33:53.278194,0.100094705159516
2024-05-23 10:33:53.328185,0.100454371329331
2024-05-23 10:33:53.378177,0.100702174931442
2024-05-23 10:33:53.428190,0.0994063071619838
2024-05-23 10:33:53.478176,0.0970779059420335
2024-05-23 10:33:53.528179,0.0964267593536717
2024-05-23 10:33:53.578173,0.100592172163546
2024-05-23 10:33:53.628181,0.100078226958055
2024-05-23 10:33:53.678175,0.0976805419331846
2024-05-23 10:33:53.728181,0.0994282608943666
2024-05-23 10:33:53.778173,0.103132538066028
2024-05-23 10:33:53.828203,0.110017999390638
2024-05-23 10:33:53.878179,0.115200740898211
2024-05-23 10:33:53.928175,0.143717218394484
2024-05-23 10:33:53.978178,0.180755512032406
2024-05-23 10:33:54.028180,0.198623870843172
2024-05-23 10:33:54.078197,0.205072778602036
2024-05-23 10:33:54.128195,0.203889874895021
2024-05-23 10:33:54.178195,0.202828683370653
2024-05-23 10:33:54.228190,0.198628597043264
2024-05-23 10:33:54.278178,0.197055922095162
2024-05-23 10:33:54.328188,0.196981038462467
2024-05-23 10:33:54.378178,0.197980742600374
2024-05-23 10:33:54.428209,0.198256028240783
2024-05-23 10:33:54.478201,0.198567072560063
2024-05-23 10:33:54.528180,0.196559637178345
2024-05-23 10:33:54.578194,0.19640143909264
2024-05-23 10:33:54.628194,0.199547529681122
2024-05-23 10:33:54.678237,0.200080927783601
2024-05-23 10:33:54.728186,0.199675312065561
2024-05-23 10:33:54.778200,0.199593607847317
2024-05-23 10:33:54.828209,0.200483931782829
2024-05-23 10:33:54.878218,0.200735080768952
2024-05-23 10:33:54.928211,0.19993289153273
2024-05-23 10:33:54.978209,0.200951871533353
2024-05-23 10:33:55.028199,0.200193538288456
2024-05-23 10:33:55.078209,0.199653283755908
2024-05-23 10:33:55.128185,0.199766072274007
2024-05-23 10:33:55.178189,0.198120324336029
2024-05-23 10:33:55.228219,0.196943873662117
2024-05-23 10:33:55.278212,0.198239176779301
2024-05-23 10:33:55.328192,0.197272013314927
2024-05-23 10:33:55.378223,0.196766615676061
2024-05-23 10:33:55.428238,0.198379626626234
2024-05-23 10:33:55.478197,0.198790698321796
2024-05-23 10:33:55.528181,0.222986706251537
2024-05-23 10:33:55.578199,0.256549876101033
2024-05-23 10:33:55.628182,0.279050964902035
2024-05-23 10:33:55.678188,0.297658691274338
2024-05-23 10:33:55.728180,0.30488932032035
2024-05-23 10:33:55.778190,0.306599816149608
2024-05-23 10:33:55.828187,0.302794518799872
2024-05-23 10:33:55.878215,0.299293227344779
2024-05-23 10:33:55.928191,0.298914354298659
2024-05-23 10:33:55.978213,0.295541805969896
2024-05-23 10:33:56.028173,0.29814220047469
2024-05-23 10:33:56.078206,0.299398473761264
2024-05-23 10:33:56.128189,0.298425535542868
2024-05-23 10:33:56.178185,0.300864354324977
2024-05-23 10:33:56.228190,0.308767943215558
2024-05-23 10:33:56.278182,0.311083245741192
2024-05-23 10:33:56.328176,0.304164506894566
2024-05-23 10:33:56.378231,0.298029154506381
2024-05-23 10:33:56.428186,0.285698472833268
2024-05-23 10:33:56.478186,0.284982213724827
2024-05-23 10:33:56.528213,0.291110467680154
2024-05-23 10:33:56.578199,0.29252540682321
2024-05-23 10:33:56.628188,0.292907217094102
2024-05-23 10:33:56.678183,0.295537648072918
2024-05-23 10:33:56.728185,0.297509980940348
2024-05-23 10:33:56.778208,0.302299665134342
2024-05-23 10:33:56.828208,0.304209926745677
2024-05-23 10:33:56.878170,0.306904462736546
2024-05-23 10:33:56.928257,0.306668286259733
2024-05-23 10:33:56.978216,0.303415806859084
2024-05-23 10:33:57.028195,0.299937714137763
2024-05-23 10:33:57.078218,0.298665903498178
2024-05-23 10:33:57.128245,0.299596146218861
2024-05-23 10:33:57.178213,0.299001826497055
2024-05-23 10:33:57.228163,0.299407576518879
2024-05-23 10:33:57.278240,0.297955922371502
2024-05-23 10:33:57.328223,0.297585370714853
2024-05-23 10:33:57.378249,0.29706306085687
2024-05-23 10:33:57.428215,0.298023896910297
2024-05-23 10:33:57.478221,0.298953745737454
2024-05-23 10:33:57.528219,0.297947392852316
2024-05-23 10:33:57.578216,0.298643441604276
2024-05-23 10:33:57.628249,0.296344469623093
2024-05-23 10:33:57.678216,0.298437499370098
2024-05-23 10:33:57.728217,0.299599481037027
2024-05-23 10:33:57.778217,0.000808087528891737
2024-05-23 10:33:57.828218,0.298197284118127
2024-05-23 10:33:57.878217,0.297866446504845
2024-05-23 10:33:57.928218,0.300284288081552
2024-05-23 10:33:57.978213,0.300131615006101
2024-05-23 10:33:58.028222,0.300520906050772
2024-05-23 10:33:58.078217,0.302248968276518
2024-05-23 10:33:58.128222,0.299839230911154
2024-05-23 10:33:58.178214,0.298695233149612
2024-05-23 10:33:58.228216,0.300056226359982
2024-05-23 10:33:58.278216,0.300681032089768
2024-05-23 10:33:58.328269,0.297928806065764
2024-05-23 10:33:58.378214,0.297182771089321
2024-05-23 10:33:58.428212,0.298437792647596
2024-05-23 10:33:58.478218,0.297202089628736
2024-05-23 10:33:58.528197,0.294310345877073
2024-05-23 10:33:58.578208,0.296692831814848
2024-05-23 10:33:58.628209,0.298360589557103
2024-05-23 10:33:58.678199,0.301532160628125
2024-05-23 10:33:58.728192,0.303355865087619
2024-05-23 10:33:58.778183,0.302186258238493
2024-05-23 10:33:58.828196,0.303181435000898
2024-05-23 10:33:58.878217,0.30069366656809
2024-05-23 10:33:58.928201,0.300185725728349
2024-05-23 10:33:58.978174,0.301689288529009
2024-05-23 10:33:59.028194,0.302564081492351
2024-05-23 10:33:59.078165,0.303062841368687
2024-05-23 10:33:59.128212,0.301941043465387
2024-05-23 10:33:59.178231,0.299447911480516
2024-05-23 10:33:59.228215,0.296451445968287
2024-05-23 10:33:59.278215,0.295450990236945
2024-05-23 10:33:59.328243,0.297577867134345
2024-05-23 10:33:59.378240,0.299449498417817
2024-05-23 10:33:59.428215,0.29769979590575
2024-05-23 10:33:59.478215,0.297951913406716
2024-05-23 10:33:59.528216,0.300068054247432
2024-05-23 10:33:59.578227,0.301564703046885
2024-05-23 10:33:59.628172,0.303173140824524
2024-05-23 10:33:59.678215,0.30231404519513
2024-05-23 10:33:59.728192,0.299321723080633
2024-05-23 10:33:59.778193,0.298198171838622
2024-05-23 10:33:59.828183,0.295829608080527
2024-05-23 10:33:59.878173,0.296328378691245
2024-05-23 10:33:59.928170,0.298200099899812
2024-05-23 10:33:59.978191,0.299321819683652
2024-05-23 10:34:00.028229,0.299322865983214
2024-05-23 10:34:00.078176,0.295538854336221
2024-05-23 10:34:00.128178,0.297036185276162
2024-05-23 10:34:00.178178,0.30019455206739
2024-05-23 10:34:00.228191,0.302064398283578
2024-05-23 10:34:00.278221,0.30131500902969
2024-05-23 10:34:00.328171,0.299819938052509
2024-05-23 10:34:00.378169,0.29795133194669
2024-05-23 10:34:00.428230,0.296685495077181
